id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1104576960510869505,a coisa mais perigosa aq em vancouver é a neve derretendo. vc ta la andando e do nada PAH gelo no chao e vc escorrega e cai no meio da rua.,0,0,False,,Sun Mar 10 02:57:24 +0000 2019
1131324712741687296,"ALGUÉM PRA RESGATAR ESTE CÃOZINHO CEGO,ELE SE ENCONTRA NA RUA MADRE DE DEUS EM UM CONJUNTO DE APARTAMENTOS AMARRADO NO PORTÃO,VÃO SOLTÁ LO NA RUA E ATRÁS TEM UM VIA RÁPIDA MUITO PERIGOSA SOCORRO GENTE!!!😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/o9LPVk83JA",0,0,False,,Wed May 22 22:23:25 +0000 2019
1082781713846149120,"Aprendi em mib que, se você se você ver uma garota numa rua a noite com livro de física quântica é melhor você ficar alerta pois ela pode ser perigosa",0,0,False,,Tue Jan 08 23:30:52 +0000 2019
1102255121206034432,"Início do rolê ontem: eu chorando pq tava sentindo que ia ficar deslocada num rolê onde eu só conhecia uma pessoa e o resto todo do povo se conhecia

Final do rolê: eu rindo pra caralho e falando que a rua não era perigosa pq eu sou o próprio perigo",1,3,False,,Sun Mar 03 17:11:14 +0000 2019
1106406137388249088,"tava pensando aqui e todas minhas situações ruins/de perigo aconteceram aqui em guarapuava. o cara da bicicleta, o do cemiterio, o esquizo e o da rua. eu nunca tive nenhuma experiência nesse sentido em jundiai q é uma cidade maior e “mais perigosa”... hm",0,0,False,,Fri Mar 15 04:05:53 +0000 2019
1138159255809343488,"@cristinaapintoo @David01758380 Queria ver se sim, mas a rua é perigosa e a noite ainda é uma criança, sou homem de me trancar em casa hoje",0,3,False,,Mon Jun 10 19:01:27 +0000 2019
1127026270896783360,"a única coisa q sinto falta em morar fora eh a segurança
poder sair na rua a qualquer hora sabendo q nada de ruim vai acontecer 
de resto? nada",0,1,False,,Sat May 11 01:42:56 +0000 2019
1107761112383143936,Se tem uma coisa que me mata é tá na rua de boa Aí do nada charles me grita susu perigosa aff ele grita muito alto kkk,0,1,False,,Mon Mar 18 21:50:05 +0000 2019
1112604779035815936,"Saiu Ep do @McJeanOriginal 
Só musica boa. 
Link do canal dele nos meus storys 
Orgulho d+ em Rua 4 Rocinha https://t.co/Np1gu0pabi",0,1,False,"{'type': 'Point', 'coordinates': [-43.24941847, -22.98999933]}",Mon Apr 01 06:37:05 +0000 2019
1137753609704226816,"Toda vez que eu vejo alguma notícia sobre um ataque homofóbico eu lembro de uma frase de uma tia: “mas eu não vejo você andando de mãos dadas com outro homem na rua.”

Eu: “tenho medo de sofrer qualquer tipo de represália de gente doente e perigosa. Por isso você não vai ver...”",0,1,False,,Sun Jun 09 16:09:33 +0000 2019
1095854127882612736,"O problema é que as crianças foram crescendo, e o espaço ficando cada vez menor... E Floripa também em crescimento, só que absurdo e desordenado. Morávamos no Paraíso, mas descendo a rua já era uma rodovia super movimentada e perigosa para crianças. Hora de mudar chegando de novo https://t.co/0rFn1BudpJ",0,3,False,,Thu Feb 14 01:15:58 +0000 2019
1097812692885213184,"@leandroestrela O mundo utópico que você tá mandando não existe aqui. A gente já faz isso no dia a dia. Ou não ? Você sabe que uma rua é mais perigosa que outra, mesmo a outra demorando mais. Você vai levar seu filho por qual ? É claro que ela(mãe) é vítima nesse caso...",0,0,False,,Tue Feb 19 10:58:37 +0000 2019
1105950244146159617,"A segunda eu destaquei porque, é essencial saber o motivo disso, NENHUMA MÃE COLOCA MAIS FILHOS NA RUA POR FALTA DE SEGURANÇA NESSE PAÍS, DEIXAR OS FILHOS NA RUA E PERDER ELES POR FALTA DE SEGURANÇA? https://t.co/O1xRM3W9zX",0,1,False,,Wed Mar 13 21:54:20 +0000 2019
1128006903651557377,@jairbolsonaro Especialistas sao pagos para mentir de dentro de um condomínio chic! Quero ver especialista sair numa rua perigosa desarmado ! E vamos aprovar o pacote anti crime do Moro que a população terá em fim segurança! Parabéns Presidente,11,98,False,,Mon May 13 18:39:37 +0000 2019
1112535049126191104,"Se me virem na rua me abracem sou carente galera não precisa pedir, mas se você tiver uma doença altamente perigosa e de fácil contaminação não me abrace",1,1,False,,Mon Apr 01 02:00:00 +0000 2019
1082037618018304005,@JoaoMaiia21 Olha que a minha rua e perigosa,0,0,False,,Sun Jan 06 22:14:06 +0000 2019
1105322251770122245,Tomando coragem pra ir na rua pegar um fumo,0,0,False,,Tue Mar 12 04:18:55 +0000 2019
1126673336854097920,"Peguei o ônibus errado hoje, parei numa rua muito perigosa e chorei muito",0,0,False,,Fri May 10 02:20:30 +0000 2019
1099114647578382336,Vou na rua agitar umas paradas pra sextar em casa,0,0,False,,Sat Feb 23 01:12:07 +0000 2019
1135621348741582849,toda vez que saio da minha casa e venho pra casa de vovó (que é na mesma rua) me sinto a própria chapeuzinho vermelho,0,1,False,,Mon Jun 03 18:56:43 +0000 2019
1125592412804591616,Olhando Gilmore girls com os tios que gosto na rua perigosa que amo,0,0,False,,Tue May 07 02:45:18 +0000 2019
1115680465111998464,@2nLima Tinha que fechar Euhein a rua tá muito perigosa 💔😥,0,1,False,,Tue Apr 09 18:18:45 +0000 2019
1093575664140210177,Brotar na rua p f1,0,2,False,,Thu Feb 07 18:22:10 +0000 2019
1117973304898400257,Vou na rua comprar açaí,0,0,False,,Tue Apr 16 02:09:41 +0000 2019
1111050200955658241,"Hoje passei por uma rua totalmente perigosa (sem saber) e só depois fui avisada, mas só queria chegar no local da aula logo",0,0,False,,Wed Mar 27 23:39:44 +0000 2019
1131929098073329664,"a rua la de casa tá muito perigosa,cada dia um assalto novo, não do conta mais",0,0,False,,Fri May 24 14:25:01 +0000 2019
1128667939413135360,"@Kall89974066 @eurenesilva Todos sofremos com a falta d investimentos,principalmente nós da PC.Por um lado,governantes e população acham q segurança é apenas o q os olhos vêem,ou seja,polícia na rua.Por outro,dificultar investigações faz parte de um processo em que grandes devedores não querem ser pegos.",0,2,False,,Wed May 15 14:26:21 +0000 2019
1106375898197118981,"Ontem aconteceu uma parada comigo que eu vou levar pra vida. Moro na folha 34 em MAB, que é considerada perigosa. Daí fui no comércio na rua de cima, na hora que eu tava voltando vinha vindo um viciado atrás de mim, andando rápido, ele olhou pra mim e eu pra ele+",0,11,False,,Fri Mar 15 02:05:44 +0000 2019
